"external/ns3_step","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward__MIN","ppo_morabito_ns3_20ue_20260508_160337 - external/step_reward__MAX","ppo_morabito_ns3_20ue_20260508_160337 - _step","ppo_morabito_ns3_20ue_20260508_160337 - _step__MIN","ppo_morabito_ns3_20ue_20260508_160337 - _step__MAX","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward__MIN","a2c_morabito_ns3_20ue_20260508_160335 - external/step_reward__MAX","a2c_morabito_ns3_20ue_20260508_160335 - _step","a2c_morabito_ns3_20ue_20260508_160335 - _step__MIN","a2c_morabito_ns3_20ue_20260508_160335 - _step__MAX","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward__MIN","dqn_morabito_ns3_20ue_20260508_160334 - external/step_reward__MAX","dqn_morabito_ns3_20ue_20260508_160334 - _step","dqn_morabito_ns3_20ue_20260508_160334 - _step__MIN","dqn_morabito_ns3_20ue_20260508_160334 - _step__MAX","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward__MIN","dueling_dqn_morabito_ns3_20ue_20260508_160331 - external/step_reward__MAX","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step__MIN","dueling_dqn_morabito_ns3_20ue_20260508_160331 - _step__MAX","2026-05-08_13-32 - external/step_reward","2026-05-08_13-32 - external/step_reward__MIN","2026-05-08_13-32 - external/step_reward__MAX","2026-05-08_13-32 - _step","2026-05-08_13-32 - _step__MIN","2026-05-08_13-32 - _step__MAX","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward__MIN","a2c_morabito_ns3_20ue_20260507_232704 - external/step_reward__MAX","a2c_morabito_ns3_20ue_20260507_232704 - _step","a2c_morabito_ns3_20ue_20260507_232704 - _step__MIN","a2c_morabito_ns3_20ue_20260507_232704 - _step__MAX","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward__MIN","ppo_morabito_ns3_20ue_20260507_232608 - external/step_reward__MAX","ppo_morabito_ns3_20ue_20260507_232608 - _step","ppo_morabito_ns3_20ue_20260507_232608 - _step__MIN","ppo_morabito_ns3_20ue_20260507_232608 - _step__MAX","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward__MIN","dueling_dqn_morabito_ns3_20ue_20260507_232606 - external/step_reward__MAX","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step__MIN","dueling_dqn_morabito_ns3_20ue_20260507_232606 - _step__MAX","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward__MIN","dqn_morabito_ns3_20ue_20260507_232604 - external/step_reward__MAX","dqn_morabito_ns3_20ue_20260507_232604 - _step","dqn_morabito_ns3_20ue_20260507_232604 - _step__MIN","dqn_morabito_ns3_20ue_20260507_232604 - _step__MAX"
"690","11.491","11.491","11.491","690","690","690","10.146999999999998","10.146999999999998","10.146999999999998","690","690","690","6.557000000000002","6.557000000000002","6.557000000000002","690","690","690","9.561999999999998","9.561999999999998","9.561999999999998","690","690","690","9.152999999999999","9.152999999999999","9.152999999999999","65737","65737","65737","","","","","","","","","","","","","","","","","","","","","","","",""
"691","9.991999999999997","9.991999999999997","9.991999999999997","691","691","691","-6.933","-6.933","-6.933","691","691","691","-0.8810000000000002","-0.8810000000000002","-0.8810000000000002","691","691","691","10.180999999999997","10.180999999999997","10.180999999999997","691","691","691","3.2220000000000013","3.2220000000000013","3.2220000000000013","65797","65797","65797","","","","","","","","","","","","","","","","","","","","","","","",""
"692","-2.9959999999999987","-2.9959999999999987","-2.9959999999999987","692","692","692","8.579","8.579","8.579","692","692","692","8.860999999999997","8.860999999999997","8.860999999999997","692","692","692","11.386000000000003","11.386000000000003","11.386000000000003","692","692","692","10.39","10.39","10.39","65858","65858","65858","","","","","","","","","","","","","","","","","","","","","","","",""
"693","-8.838999999999999","-8.838999999999999","-8.838999999999999","693","693","693","-12.43","-12.43","-12.43","693","693","693","9.176000000000002","9.176000000000002","9.176000000000002","693","693","693","8.378","8.378","8.378","693","693","693","3.8820000000000014","3.8820000000000014","3.8820000000000014","65918","65918","65918","","","","","","","","","","","","","","","","","","","","","","","",""
"694","-6.629000000000001","-6.629000000000001","-6.629000000000001","694","694","694","-10.713000000000001","-10.713000000000001","-10.713000000000001","694","694","694","-0.5770000000000017","-0.5770000000000017","-0.5770000000000017","694","694","694","-5.244","-5.244","-5.244","694","694","694","8.116","8.116","8.116","65978","65978","65978","","","","","","","","","","","","","","","","","","","","","","","",""
"695","12.902000000000001","12.902000000000001","12.902000000000001","695","695","695","2.9350000000000023","2.9350000000000023","2.9350000000000023","695","695","695","10.324000000000002","10.324000000000002","10.324000000000002","695","695","695","-3.247","-3.247","-3.247","695","695","695","11.793999999999997","11.793999999999997","11.793999999999997","66031","66031","66031","","","","","","","","","","","","","","","","","","","","","","","",""
"696","8.57","8.57","8.57","696","696","696","10.305999999999997","10.305999999999997","10.305999999999997","696","696","696","10.235","10.235","10.235","696","696","696","10.673000000000002","10.673000000000002","10.673000000000002","696","696","696","13.722000000000001","13.722000000000001","13.722000000000001","66088","66088","66088","","","","","","","","","","","","","","","","","","","","","","","",""
"697","-6.713000000000001","-6.713000000000001","-6.713000000000001","697","697","697","9.656999999999996","9.656999999999996","9.656999999999996","697","697","697","13.765","13.765","13.765","697","697","697","9.447000000000003","9.447000000000003","9.447000000000003","697","697","697","5.192","5.192","5.192","66148","66148","66148","","","","","","","","","","","","","","","","","","","","","","","",""
"698","14.61","14.61","14.61","698","698","698","12.350000000000001","12.350000000000001","12.350000000000001","698","698","698","-0.8279999999999994","-0.8279999999999994","-0.8279999999999994","698","698","698","10.116999999999997","10.116999999999997","10.116999999999997","698","698","698","10.976999999999997","10.976999999999997","10.976999999999997","66208","66208","66208","","","","","","","","","","","","","","","","","","","","","","","",""
"699","5.049999999999997","5.049999999999997","5.049999999999997","699","699","699","6.945999999999998","6.945999999999998","6.945999999999998","699","699","699","11.070999999999998","11.070999999999998","11.070999999999998","699","699","699","9.468000000000004","9.468000000000004","9.468000000000004","699","699","699","9.058999999999997","9.058999999999997","9.058999999999997","66268","66268","66268","","","","","","","","","","","","","","","","","","","","","","","",""
"700","8.567999999999998","8.567999999999998","8.567999999999998","700","700","700","4.139000000000003","4.139000000000003","4.139000000000003","700","700","700","8","8","8","700","700","700","9.375","9.375","9.375","700","700","700","13.229999999999997","13.229999999999997","13.229999999999997","66328","66328","66328","","","","","","","","","","","","","","","","","","","","","","","",""
"701","-10.608","-10.608","-10.608","701","701","701","4.893000000000001","4.893000000000001","4.893000000000001","701","701","701","12.915","12.915","12.915","701","701","701","-6.346","-6.346","-6.346","701","701","701","10.264000000000003","10.264000000000003","10.264000000000003","66382","66382","66382","","","","","","","","","","","","","","","","","","","","","","","",""
"702","10.902999999999999","10.902999999999999","10.902999999999999","702","702","702","-0.3359999999999985","-0.3359999999999985","-0.3359999999999985","702","702","702","11.700000000000003","11.700000000000003","11.700000000000003","702","702","702","5.164999999999999","5.164999999999999","5.164999999999999","702","702","702","8.472000000000001","8.472000000000001","8.472000000000001","66439","66439","66439","","","","","","","","","","","","","","","","","","","","","","","",""
"703","-4.797000000000001","-4.797000000000001","-4.797000000000001","703","703","703","8.505000000000003","8.505000000000003","8.505000000000003","703","703","703","11.500999999999998","11.500999999999998","11.500999999999998","703","703","703","7.341999999999999","7.341999999999999","7.341999999999999","703","703","703","10.756999999999998","10.756999999999998","10.756999999999998","66497","66497","66497","","","","","","","","","","","","","","","","","","","","","","","",""
"704","-7.225999999999999","-7.225999999999999","-7.225999999999999","704","704","704","7.878","7.878","7.878","704","704","704","10.671","10.671","10.671","704","704","704","8.926000000000002","8.926000000000002","8.926000000000002","704","704","704","7.895000000000003","7.895000000000003","7.895000000000003","66558","66558","66558","","","","","","","","","","","","","","","","","","","","","","","",""
"705","-9.309999999999999","-9.309999999999999","-9.309999999999999","705","705","705","-7.300000000000001","-7.300000000000001","-7.300000000000001","705","705","705","12.621000000000002","12.621000000000002","12.621000000000002","705","705","705","3.5619999999999976","3.5619999999999976","3.5619999999999976","705","705","705","9.069000000000003","9.069000000000003","9.069000000000003","66618","66618","66618","","","","","","","","","","","","","","","","","","","","","","","",""
"706","7.497","7.497","7.497","706","706","706","-3.0799999999999983","-3.0799999999999983","-3.0799999999999983","706","706","706","12.305999999999997","12.305999999999997","12.305999999999997","706","706","706","9.909999999999997","9.909999999999997","9.909999999999997","706","706","706","16.405","16.405","16.405","66673","66673","66673","","","","","","","","","","","","","","","","","","","","","","","",""
"707","8.241","8.241","8.241","707","707","707","8.558","8.558","8.558","707","707","707","10.651000000000003","10.651000000000003","10.651000000000003","707","707","707","8.704","8.704","8.704","707","707","707","12.475000000000001","12.475000000000001","12.475000000000001","66730","66730","66730","","","","","","","","","","","","","","","","","","","","","","","",""
"708","13.024000000000001","13.024000000000001","13.024000000000001","708","708","708","6.097000000000001","6.097000000000001","6.097000000000001","708","708","708","11.646","11.646","11.646","708","708","708","8.642000000000003","8.642000000000003","8.642000000000003","708","708","708","11.700000000000003","11.700000000000003","11.700000000000003","66790","66790","66790","","","","","","","","","","","","","","","","","","","","","","","",""
"709","13.04","13.04","13.04","709","709","709","9.688000000000002","9.688000000000002","9.688000000000002","709","709","709","8.25","8.25","8.25","709","709","709","8.893","8.893","8.893","709","709","709","15.588000000000001","15.588000000000001","15.588000000000001","66849","66849","66849","","","","","","","","","","","","","","","","","","","","","","","",""
"710","8.244","8.244","8.244","710","710","710","12.600999999999999","12.600999999999999","12.600999999999999","710","710","710","10.283000000000001","10.283000000000001","10.283000000000001","710","710","710","6.4410000000000025","6.4410000000000025","6.4410000000000025","710","710","710","5.181000000000001","5.181000000000001","5.181000000000001","66910","66910","66910","","","","","","","","","","","","","","","","","","","","","","","",""
"711","-8.806999999999999","-8.806999999999999","-8.806999999999999","711","711","711","-7.143000000000001","-7.143000000000001","-7.143000000000001","711","711","711","14.381999999999998","14.381999999999998","14.381999999999998","711","711","711","11.587000000000003","11.587000000000003","11.587000000000003","711","711","711","7.738999999999997","7.738999999999997","7.738999999999997","66970","66970","66970","","","","","","","","","","","","","","","","","","","","","","","",""
"712","11.547999999999998","11.547999999999998","11.547999999999998","712","712","712","10.609000000000002","10.609000000000002","10.609000000000002","712","712","712","12.18","12.18","12.18","712","712","712","-12.890999999999998","-12.890999999999998","-12.890999999999998","712","712","712","15.273000000000003","15.273000000000003","15.273000000000003","67026","67026","67026","","","","","","","","","","","","","","","","","","","","","","","",""
"713","-0.3880000000000017","-0.3880000000000017","-0.3880000000000017","713","713","713","11.042000000000002","11.042000000000002","11.042000000000002","713","713","713","18.933999999999997","18.933999999999997","18.933999999999997","713","713","713","10.432000000000002","10.432000000000002","10.432000000000002","713","713","713","9.667000000000002","9.667000000000002","9.667000000000002","67082","67082","67082","","","","","","","","","","","","","","","","","","","","","","","",""
"714","-6.859999999999999","-6.859999999999999","-6.859999999999999","714","714","714","-6.4929999999999986","-6.4929999999999986","-6.4929999999999986","714","714","714","10.418999999999997","10.418999999999997","10.418999999999997","714","714","714","-12.219999999999999","-12.219999999999999","-12.219999999999999","714","714","714","12.537999999999997","12.537999999999997","12.537999999999997","67140","67140","67140","","","","","","","","","","","","","","","","","","","","","","","",""
"715","5.487000000000002","5.487000000000002","5.487000000000002","715","715","715","-8.975000000000001","-8.975000000000001","-8.975000000000001","715","715","715","12.715000000000003","12.715000000000003","12.715000000000003","715","715","715","12.536000000000001","12.536000000000001","12.536000000000001","715","715","715","15.923000000000002","15.923000000000002","15.923000000000002","67200","67200","67200","","","","","","","","","","","","","","","","","","","","","","","",""
"716","12.404000000000003","12.404000000000003","12.404000000000003","716","716","716","7.6739999999999995","7.6739999999999995","7.6739999999999995","716","716","716","10.64","10.64","10.64","716","716","716","-12.66","-12.66","-12.66","716","716","716","8.671999999999997","8.671999999999997","8.671999999999997","67261","67261","67261","","","","","","","","","","","","","","","","","","","","","","","",""
"717","-6.283000000000001","-6.283000000000001","-6.283000000000001","717","717","717","12.615000000000002","12.615000000000002","12.615000000000002","717","717","717","8.494999999999997","8.494999999999997","8.494999999999997","717","717","717","-8.692","-8.692","-8.692","717","717","717","6.155999999999999","6.155999999999999","6.155999999999999","67320","67320","67320","","","","","","","","","","","","","","","","","","","","","","","",""
"718","8.893","8.893","8.893","718","718","718","6.473999999999997","6.473999999999997","6.473999999999997","718","718","718","12.767000000000003","12.767000000000003","12.767000000000003","718","718","718","-12.995999999999999","-12.995999999999999","-12.995999999999999","718","718","718","9.929000000000002","9.929000000000002","9.929000000000002","67376","67376","67376","","","","","","","","","","","","","","","","","","","","","","","",""
"719","7.057000000000002","7.057000000000002","7.057000000000002","719","719","719","5.622","5.622","5.622","719","719","719","10.890999999999998","10.890999999999998","10.890999999999998","719","719","719","-12.838999999999999","-12.838999999999999","-12.838999999999999","719","719","719","5.538","5.538","5.538","67434","67434","67434","","","","","","","","","","","","","","","","","","","","","","","",""
"720","7.533000000000001","7.533000000000001","7.533000000000001","720","720","720","7.561999999999998","7.561999999999998","7.561999999999998","720","720","720","15.911000000000001","15.911000000000001","15.911000000000001","720","720","720","4.442","4.442","4.442","720","720","720","5.725999999999999","5.725999999999999","5.725999999999999","67492","67492","67492","","","","","","","","","","","","","","","","","","","","","","","",""
"721","12.823","12.823","12.823","721","721","721","15.569000000000003","15.569000000000003","15.569000000000003","721","721","721","13.637","13.637","13.637","721","721","721","-13.079999999999998","-13.079999999999998","-13.079999999999998","721","721","721","4.710000000000001","4.710000000000001","4.710000000000001","67551","67551","67551","","","","","","","","","","","","","","","","","","","","","","","",""
